"src_latitude","src_longitude","n"
"49.1534","2.2722","44"
"42.4321","-73.6683","85"
"-23.6078","-51.8592","16"
"34.6833","137.5","11"
"60.5833","16.5333","10"
"41.8167","2.5167","18"
"42.6735","-82.9163","18"
"53.1721","-3.1631","52"
"48.5333","12.15","21"
"47.35","19.45","17"
"35.0443","-106.6729","3"
"50.9133","12.806","6"
"26.1051","-80.129","60"
"40.1455","117.1095","69"
"59.2167","10.95","7"
"55.5875","38.0056","382"
"52.366","22.2311","2"
"48.1793","10.7568","24"
"46.0667","14.35","24"
"20.0077","-99.218","33"
"35.3762","139.2681","60077"
"41.0443","-74.0981","12"
"58.4208","83.3494","453"
"41.4615","-88.2786","604"
"49.9922","18.9646","9"
"29.3786","106.54","12"
"52.4768","-1.9341","10"
"41.1619","-85.4737","213"
"36.0355","139.9614","14"
"-38.2179","145.0388","9"
"1.5074","103.7329","59401"
"43.4595","3.4238","50"
"46.1996","6.6689","556"
"39.3331","21.6875","4"
"52.5156","-1.9195","27"
"14.7933","120.8751","804"
"35.8042","139.9936","1"
"43.4233","6.7735","5"
"52.2406","20.9117","18"
"48.9276","-122.3215","118"
"50.7667","4.5333","113"
"54.5842","20.5669","229"
"-6.8975","-39.8291","11"
"30.161","-81.7311","168"
"29.5833","80.2167","321"
"45.5524","26.9273","695"
"-27.2228","-50.9797","30"
"49.0312","12.1022","729"
"50.809","12.3461","4"
"33.8947","-6.3065","11"
"47.262","9.1247","12"
"52.4831","5.4867","1"
"49.6954","22.7448","2"
"-33.879","151.2471","8"
"-6.3591","106.2494","148"
"-23.2582","-49.4837","2"
"34.9927","137.2219","6"
"51.7573","19.5394","2"
"60.4","23.0641","77"
"-23.3465","-47.8462","13"
"48.9018","2.4893","36"
"35.9348","-84.5155","13"
"-6.8866","-39.5341","22"
"47.5667","26.2","46330"
"37.3842","14.3692","9"
"47.2833","-53.8833","5"
"38.9462","-94.9714","11"
"29.6471","-95.4871","12"
"53.4367","14.5143","6"
"43.8067","-83.0054","1"
"35.8728","10.5372","3"
"51.9597","7.6314","116"
"54.1627","-1.6253","24"
"32.0749","-81.0883","451"
"51.5329","-0.4529","5"
"25.7167","-103.4061","167"
"44.694","-85.6763","10"
"29.3309","-98.5054","8"
"-38.0333","145.25","4"
"8.5833","-79.8833","47"
"52.1855","21.032","10"
"19.2833","-81.25","18"
"36.7516","-94.2086","12"
"39.6156","-75.0409","24"
"50.2551","9.2956","3"
"49.9718","19.8246","1"
"34.089","-118.0955","6"
"51.8666","5.7332","208"
"51.579","7.0579","6"
"40.2471","-75.4602","2"
"46.834","4.8077","36"
"41.7789","-74.6614","15"
"-21.2078","-159.775","227"
"41.89","48.41","4"
"40.9161","-91.3986","1"
"-23.2674","-47.2943","4"
"36.2333","140.325","27"
"22.8178","58.1558","305"
"-7.1191","-71.3759","2"
"31.9314","-4.4266","14"
"35.2677","-75.5424","7"
"48.3453","13.772","114"
"34.35","-3.91","2574"
"48.6996","10.2421","3"
"45.1872","9.2738","2"
"50.5833","3.8","3"
"50.7709","16.2976","3"
"51.55","-0.05","14"
"50.0298","19.9681","3"
"12.4356","-86.8794","2"
"43.0484","141.3504","1"
"31.9356","34.9081","2"
"41.6172","-87.8419","20"
"35.1476","-107.8526","16"
"-22.5891","-42.9753","12"
"-27.3518","-48.5293","19"
"-22.7371","-50.7579","15"
"-36.7333","-72.3","2"
"12.0667","78.5","46"
"-31.1","-60.75","35"
"39.1136","-94.5235","5"
"37.6564","140.4623","114"
"41.673","-93.7028","1"
"18.1833","-77.0833","4"
"48.4092","15.6141","4"
"43.1667","26.8167","4298"
"-25.1004","-48.8712","3"
"-33.0377","151.5844","8"
"-36.7333","-72.4667","2"
"60.3173","72.0099","1"
"48.6472","2.9558","7"
"45.8677","10.2115","33"
"28.9093","-81.1922","3"
"49.9582","18.908","2"
"49.7167","7.2","2"
"50.6244","5.8764","1"
"-34.4","-71.6333","4"
"34.6782","135.5466","2"
"40.0974","-83.269","2"
"34.8051","135.7001","2"
"42.0617","-71.3396","2"
"35.4896","140.288","1"
"41.0153","28.8895","5"
"47.9333","14.35","228"
"34.5102","135.587","7"
"58.8693","9.4149","7"
"32.9042","35.2556","114"
"25.1","121.6043","185"
"45.6711","18.9847","1960"
"51.0954","16.9887","4"
"20.287","-100.7561","93"
"39.5667","-1.2","1"
"34.4868","132.8426","1"
"62.5778","7.7923","1"
"-45.6","-69.0833","1"
"-33.15","-61.4667","3"
"47.3929","13.687","1"
"52.2485","21.3307","229"
"52.2365","21.0135","2"
"47.2","17.1833","3"
"45.15","39.28","303"
"53.498","-2.5179","1"
"48.4051","12.7575","83"
"56.55","26.95","3"
"41.2442","-95.9599","1"
"52.0577","4.3411","1"
"34.6479","136.1829","3"
"-20.7315","-43.8936","1"
"49.3785","4.73","2"
"55.4618","10.5558","2"
"9.9833","-72.0333","137"
"45.2272","1.2801","1"
"40.828","140.7265","1"
"48.0959","7.9637","1"
"3.8373","103.287","9"
"46.355","16.8181","2"
"-29.2287","-52.3096","114"
"53.4","-2.2667","1"
"25.649","-100.0845","176"
"52.0947","5.0946","2"
"26.5975","118.7672","2"
"39.9822","18.0815","1"
"52.7257","6.2585","1"
"34.7278","-80.0958","6"
"41.3667","25.35","2"
"43.55","-7.2","2"
"-35.0031","117.866","1"
"38.1228","-121.2543","4"
"50.2712","19.0351","1"
"0.75","73.3833","1"
"51.4995","21.2401","1"
"60.6005","24.8231","1"
"52.0242","37.8769","2"
"35.3779","139.4619","1"
"35.9813","139.5944","1"
"45.9833","15.9667","1"
"43.3966","3.4177","1"
"22.25","114.1667","69259390"
"8.6292","-70.2072","2614213"
"50.7593","25.3424","4631197"
"-34.6021","-58.3845","9186604"
"18.5332","73.8626","13542019"
"48.0","68.0","3027735"
"19.4342","-99.1386","11751686"
"23.9769","121.6044","2305679"
"13.7159","100.417","1500284"
"51.1811","71.4278","5112733"
"47.0188","28.8128","6495357"
"25.6666","-80.4036","721827"
"14.5732","121.0697","2241442"
"52.7317","41.4339","3083976"
"37.4749","126.8911","1151367"
"10.0528","105.9945","103927"
"39.3239","115.8522","724148"
"38.7095","-78.1539","2432068"
"20.6333","72.9333","694284"
"26.4336","50.1116","5653384"
"-23.5017","-46.8699","665014"
"-8.4355","115.2437","142438"
"36.8061","10.1711","2002397"
"9.0833","7.5333","5992"
"13.6984","100.4638","1257462"
"42.2639","42.6999","812988"
"55.7231","84.8861","606549"
"9.9539","-68.1478","131755"
"42.3364","-71.0326","195"
"50.911","-1.392","16015"
"-24.0667","-54.25","3009"
"33.3908","-111.9184","1963"
"35.0892","-80.8194","4502"
"9.5667","-70.4667","13824"
"-8.0657","111.9025","893794"
"47.2596","-1.0468","119053"
"25.1072","117.0225","217369"
"17.9702","-102.2333","1048304"
"-23.1907","-49.9541","3228"
"44.9591","7.1917","18"
"-22.94","-46.5556","8032"
"9.9111","-67.3583","249176"
"13.9314","121.6172","9410"
"18.755","79.474","34206"
"27.3775","118.8003","51564"
"14.6333","104.3667","50320"
"-34.7817","-58.8458","47686"
"18.2777","109.5136","4096"
"51.7","107.9","14780"
"51.5765","-0.3974","430"
"26.5333","-78.7","388"
"45.3281","-75.6719","3860"
"6.6388","100.4234","218531"
"18.8","105.3333","11123"
"29.9927","70.7199","1542"
"-27.7833","-64.2667","652926"
"42.5065","-83.3484","2358"
"19.5469","-99.2722","900554"
"-15.6833","-54.3667","6622"
"36.3301","-78.3981","147226"
"35.608","139.72","26527"
"57.46","45.7847","178586"
"42.624","-113.7971","5840"
"-27.1563","-48.5953","1333"
"43.3836","17.3951","241"
"33.7372","-117.8232","3768"
"40.6321","17.9361","6859"
"14.4667","75.9167","45705"
"-3.4703","102.5207","36394"
"38.9827","16.2743","7748"
"-25.6167","-57.5","89367"
"38.1865","-85.8335","2140"
"-17.8543","-42.8941","345"
"35.8585","-84.1206","248413"
"-6.9226","109.5097","229467"
"44.0556","125.1689","49956"
"10.3794","123.9564","4364"
"13.7189","-89.7242","380933"
"49.45","24.9333","14088"
"52.7538","15.2562","3984"
"41.1167","1.15","901"
"22.3812","112.6849","99233"
"50.3482","18.1549","634499"
"-22.4795","-46.6013","316174"
"41.1864","-8.6517","759"
"-15.964","-41.2214","147"
"41.8824","-88.4611","3717"
"-23.0399","-51.8136","60828"
"33.4113","-94.1774","847"
"45.8208","13.3393","2960"
"-26.75","-55.2667","95"
"51.7333","0.4833","416"
"-6.1333","39.2833","2571"
"-26.09","-49.7158","1250"
"30.6583","-97.0079","55"
"41.8371","-87.9638","2448"
"47.4333","18.9167","2296"
"-42.4342","-73.5819","272"
"57.8989","54.5557","737"
"39.7845","-104.9642","1010"
"48.9833","17.5333","34"
"38.9273","-9.0086","113"
"37.1386","-8.5378","25619"
"51.5459","23.5493","2452"
"47.6833","22.4667","107"
"43.0354","-76.1282","1034"
"22.705","90.3701","2501"
"27.1322","109.9556","241"
"38.6103","34.674","33636"
"7.0653","-73.8547","1148"
"-22.9639","-52.0071","4824"
"42.9676","-88.0434","353760"
"53.7382","20.4946","2092"
"41.8547","-71.4735","104"
"6.95","79.8667","466"
"37.7201","-122.4414","1427"
"18.9059","-96.9667","433"
"42.3344","-83.1756","152"
"48.9447","2.5275","84"
"48.5168","-72.2324","52"
"52.3853","16.9762","12"
"52.4809","13.4513","18"
"51.518","7.2722","2559"
"23.8129","120.5172","278"
"32.4741","34.9778","65"
"34.8583","137.45","204"
"38.6283","-121.3307","46"
"30.1811","112.5287","398"
"34.4133","-118.0917","54"
"50.8333","-0.5167","14"
"39.8466","-86.3869","2580"
"53.5048","-2.1657","579"
"24.2528","120.6997","365"
"22.0898","105.0359","1195"
"31.2811","-85.7305","19"
"43.8","28.5833","3347"
"21.6","73.0","68602"
"-33.692","150.8373","432"
"54.6014","86.2486","25042"
"36.3519","-94.2197","6988"
"-22.1787","-42.3351","628"
"51.35","-0.2","1810"
"38.0189","-84.9299","80"
"-34.45","-58.8","2532"
"52.1388","8.7806","67"
"18.5","-64.5","173731"
"34.2008","119.5644","16623"
"46.2492","20.0111","28"
"25.4042","104.8417","297"
"38.0512","13.5304","20"
"47.9333","25.6833","81"
"43.0111","-83.803","170"
"40.7015","-74.3227","18"
"19.5119","-98.8829","2085"
"42.5228","13.9707","9"
"46.9122","28.8839","112"
"-25.0833","-50.15","1162"
"37.8917","-112.774","28"
"18.6128","-98.4415","2727"
"54.85","25.4833","120"
"22.75","104.4833","37256"
"44.799","-65.2961","109"
"42.2864","18.84","996"
"42.0774","-71.0446","132"
"49.4167","8.7","332"
"-34.6167","-59.7667","113"
"62.1053","129.7269","1476"
"42.9167","-78.8895","167"
"19.5333","-99.2167","6594"
"47.6167","19.6","26"
"34.5611","135.543","53"
"36.5658","139.8836","267"
"53.9953","10.7768","32"
"43.7946","-79.2644","219"
"53.7691","20.4681","4936"
"25.4567","104.879","556"
"50.2847","5.9186","14"
"28.6529","-81.2106","103"
"19.4271","-100.3517","41283"
"40.7848","-96.6431","763"
"51.2202","18.5703","624"
"25.8333","72.2333","47"
"48.7179","2.4934","10"
"46.1079","5.8242","35"
"29.3328","48.0286","693"
"37.0465","-94.5103","44"
"50.2245","18.9685","104"
"51.7718","19.4555","37"
"58.5167","48.2667","217483"
"34.1607","-118.2264","428"
"19.1729","-104.2568","353"
"23.6033","111.136","29"
"34.7146","133.924","6"
"34.6286","135.5459","128"
"40.6802","-73.5867","28"
"16.85","-99.85","34630"
"31.1143","30.9401","9"
"27.5295","68.7617","241"
"51.1539","16.8586","15"
"32.8078","130.7348","31"
"35.1208","126.9519","4"
"42.0502","-82.7598","25"
"-2.7233","-42.8965","134"
"40.8559","-82.3189","46"
"49.9039","8.5887","12"
"-6.1519","-79.7142","4"
"40.3456","-1.1065","25"
"52.0933","21.118","240"
"44.1725","26.3703","28"
"47.7229","10.3288","47"
"39.7552","-74.247","7"
"37.1078","-81.51","31"
"38.2691","-121.3","1408"
"-12.1","-77.0833","192"
"39.5693","-76.9869","253"
"22.7725","120.4808","244"
"55.4718","-4.6124","89"
"-6.7727","111.7257","675"
"46.029","7.1444","1805"
"-34.05","150.7","60"
"39.563","-84.2288","12"
"-27.5344","153.0246","47"
"-33.4843","151.3247","57"
"39.8091","-0.147","146"
"52.1851","21.1818","29821"
"19.7451","-98.4653","474"
"49.3991","8.1979","1"
"51.4695","16.9066","1800"
"42.9126","143.4993","47"
"56.0667","37.05","17"
"30.132","-81.7726","18"
"21.0214","-101.2742","2153"
"40.9564","-74.1569","56"
"-22.4667","-51.65","124"
"35.2372","11.115","49040"
"28.4998","-81.3288","8"
"38.4414","140.8764","65"
"45.9708","13.4018","342"
"37.2877","-6.0541","155"
"35.5383","139.6432","1681"
"33.77","119.2639","127"
"33.1657","130.5992","14"
"19.2875","-99.4844","518"
"-37.3667","175.7333","75"
"-18.1481","-50.3538","122"
"43.7786","142.4012","55"
"31.1172","-97.6651","6"
"51.0699","17.0399","12"
"-37.5833","145.2","4"
"54.1624","10.4233","44"
"41.055","28.9083","20"
"13.9867","-89.6811","4"
"34.1911","-85.7705","26"
"41.315","15.6283","8"
"50.7333","15.1","20"
"40.6905","30.0306","3"
"48.4499","19.5353","1"
"35.9524","139.4239","85"
"30.3471","-97.7649","9"
"45.226","-0.8318","2368"
"45.4529","-73.6492","8"
"36.409","140.5406","8"
"-11.7034","-39.1872","4"
"33.7264","10.7566","11"
"51.3436","108.4449","114"
"52.4109","16.96","25"
"36.1341","-96.1426","37"
"49.15","18.0","5"
"52.2435","21.1139","36"
"33.6736","-93.6068","1"
"54.4005","18.5848","52"
"42.5256","21.8106","22187"
"51.6726","26.4804","3"
"33.836","130.8713","14"
"41.6","23.85","37"
"35.9968","139.5575","10"
"41.7194","-93.6266","365"
"27.3908","-80.3246","3"
"45.4333","4.8333","11"
"56.2333","14.5167","3"
"37.8218","-3.4114","15"
"53.0859","19.196","5"
"50.1785","8.9232","7"
"37.8211","15.2532","16"
"35.8723","139.9022","8"
"33.6187","130.4229","7"
"51.3079","17.0619","32"
"35.8833","140.6333","98"
"53.4958","13.3112","13"
"63.7933","11.4817","9"
"34.0447","-118.2946","8948"
"2.385","103.021","2"
"29.6456","-82.4033","7"
"38.4386","-122.6727","18"
"51.5167","6.9167","10"
"38.3711","-108.9698","32"
"6.0488","100.3565","253"
"3.9833","114.1","2"
"40.9319","14.5532","7"
"50.7696","1.6114","30"
"55.05","24.95","25"
"52.1533","21.0251","20"
"50.5243","1.5857","2"
"33.8654","-98.5252","85"
"37.3222","-6.0586","12"
"52.975","-6.0494","10"
"31.089","31.5948","787"
"-21.1717","-51.7542","5"
"49.0087","2.3982","6"
"42.2441","-71.9906","20"
"40.7957","-77.8618","9"
"48.8885","11.1968","4"
"52.0679","4.3076","33"
"48.4833","21.5333","3"
"-6.8612","-36.3342","6"
"43.9333","10.65","8"
"22.3451","-97.9123","25"
"32.3301","-80.8435","2"
"39.6333","-0.6","57"
"17.5325","-99.3785","10"
"34.69","135.0914","2740"
"23.2578","90.3152","16"
"40.4103","26.6708","15"
"28.0333","69.55","901"
"41.8907","-87.7908","20"
"35.1916","138.6484","1"
"51.05","17.022","6"
"51.0496","12.1369","12"
"54.5061","18.5512","7"
"62.599","29.8253","10"
"34.1671","-118.5414","4"
"-21.05","31.6667","273"
"43.5836","19.5258","7"
"41.5096","2.3936","128"
"33.9637","-78.4064","1147"
"50.8139","81.9614","28"
"-33.7667","150.6167","2"
"61.4589","23.646","10"
"51.1499","11.8098","3"
"44.3335","10.8354","35"
"51.903","7.6395","2"
"35.581","140.1338","1"
"52.6053","18.8964","4104"
"46.5267","-114.0478","20"
"45.3625","41.5319","6502"
"51.6842","-2.3058","1"
"45.3047","7.891","5"
"41.0938","-85.0707","4"
"34.9801","135.9706","1"
"45.1833","24.65","5"
"35.0942","-85.1757","4"
"9.8759","-84.0735","6"
"-35.1199","139.2735","34"
"57.8","158.6667","7"
"40.878","-74.6554","7"
"34.8609","135.3794","4"
"34.6679","-86.5603","2"
"40.3619","-8.5523","1"
"34.9803","-81.9168","5"
"44.7275","18.2108","6"
"52.0167","11.55","11"
"40.3507","-75.9143","23731"
"52.3064","20.9931","20"
"43.7915","-79.4103","3"
"51.1983","0.2609","10"
"52.0417","4.4736","46"
"51.1833","7.2556","9"
"-19.9268","-41.4484","4"
"47.2033","-122.5688","1"
"40.7997","-77.8623","1"
"39.3373","-8.9391","3"
"34.9264","135.497","146"
"47.0632","-1.2527","3"
"38.4219","140.3083","1"
"-7.2048","-35.7838","12"
"43.5333","16.4667","5"
"37.6279","13.6436","10"
"52.2309","21.0647","1"
"52.3963","16.9228","2"
"35.8667","128.7","1"
"39.8042","-98.7842","4"
"-28.4","-53.7","4"
"37.3515","-2.1921","113"
"34.5601","135.6095","68"
"33.9282","-116.8899","6"
"40.2641","-8.7795","2"
"35.3167","136.7","114"
"48.4778","17.8082","16"
"33.3433","-82.0887","6"
"41.9896","-80.3178","48"
"39.6124","-85.2735","44"
"39.0883","-94.5366","150"
"47.3069","8.5514","3"
"3.3751","101.6306","11"
"45.1746","7.6429","11"
"36.45","136.6333","2"
"20.6344","-103.2203","47"
"28.9611","-13.645","2"
"49.0333","17.65","10"
"26.3594","127.7594","3"
"21.9167","73.3333","17"
"40.4087","-77.0473","8"
"21.0025","-101.4403","4"
"34.8181","137.7399","25"
"51.5183","13.3946","2"
"59.2333","16.35","1"
"15.9551","120.5975","4"
"51.656","7.3453","3"
"40.4974","141.4405","1"
"35.7661","139.9875","2"
"35.4209","139.379","1"
"36.06","-90.5251","13"
"41.0477","15.7891","23"
"41.0196","-75.888","1"
"37.3016","-78.3949","1"
"43.612","-71.7507","1"
"-35.4","-61.0","4"
"39.4845","-105.0561","4"
"50.0936","19.9529","1"
"46.7529","33.4184","1"
"51.0744","-2.3278","4"
"38.672","-77.0162","2"
"20.6434","-100.9929","114"
"26.4167","106.25","1"
"32.9539","35.0808","1"
"33.953","5.9293","1"
"60.1819","24.8594","1"
"34.5146","135.778","1"
"42.5702","-84.8352","1"
"48.0883","9.2303","2"
"14.4056","-90.6983","8"
"49.7829","9.9366","115"
"53.4408","14.5067","2"
"32.4356","-83.0528","2"
"25.7743","-80.1937","13"
"34.4036","132.443","1"
"43.3098","-3.0072","6"
"45.7136","12.2736","1"
"32.3973","34.9125","4"
"49.6842","20.544","4"
"39.8088","-86.3163","6"
"53.0824","-2.8263","117"
"37.8437","-122.1242","2"
"41.3094","-8.1982","3"
"45.4983","-122.6913","2"
"50.0332","19.8827","113"
"8.6542","-83.1755","2"
"35.8754","140.0433","2049"
"18.5575","-99.6038","94"
"51.3037","6.5032","1"
"-36.8","144.25","4"
"42.0348","-74.112","2"
"-24.85","-50.5333","1"
"-21.6702","-44.4665","9"
"-32.7275","-71.4122","2"
"15.6175","120.6596","1"
"39.4787","-77.3484","2"
"50.1155","8.6596","3"
"45.6802","4.7033","3"
"11.4833","104.95","6"
"60.2539","11.6848","1"
"32.7746","130.6759","1"
"50.6333","4.6167","1"
"35.4413","139.6516","1"
"16.2931","102.6157","4842238"
"35.0631","118.3428","1558798"
"51.536","-0.0925","1106"
"22.0548","106.6123","15646"
"28.0","84.0","1591590"
"14.5818","121.076","357963"
"16.4333","74.6","210139"
"38.0272","34.7672","849723"
"48.567","39.3171","8718581"
"36.8767","30.7096","3086789"
"33.0428","110.9972","201155"
"23.8","88.25","32945"
"-23.293","-45.9705","48823"
"45.45","-73.4833","8734"
"40.7513","-73.883","4851"
"54.6197","39.74","2097988"
"48.8487","2.6243","322"
"44.0","18.0","131703"
"55.7594","37.8617","781643"
"48.4167","-123.365","3148"
"45.9062","6.1267","526"
"32.5434","-93.7011","2765"
"40.3548","18.1724","299543"
"18.0","105.0","1907558"
"48.0379","105.9219","118869"
"55.4414","37.4886","2257"
"-22.7695","-41.9097","92825"
"35.4482","127.3801","1236"
"44.0484","-92.4948","683"
"44.7167","26.6333","23"
"13.7298","100.5854","4838"
"-23.2644","-52.0298","2447"
"-12.0667","-75.2333","28781"
"17.0","-4.0","257630"
"55.9089","37.7339","1633988"
"32.8489","-96.9667","1194"
"10.6667","107.7833","179299"
"34.85","135.6167","16033"
"55.0714","21.8819","12804"
"-31.4","-58.0333","134467"
"47.6","17.0833","1254"
"23.4667","73.3","1011"
"-24.5167","-55.7","743"
"11.2333","78.1667","168803"
"-35.0333","-63.0167","6672"
"6.3654","2.4183","161228"
"-6.3908","-35.1375","39"
"30.0022","101.9569","5109"
"59.35","18.5","3"
"44.5924","-75.1628","16"
"54.5613","-1.3243","606"
"36.0322","-79.8588","27304"
"42.0629","-87.9813","415561"
"43.4396","-79.6878","1630"
"35.726","139.5825","1989"
"61.2544","75.2124","11523"
"38.0176","12.5362","2122"
"20.5333","105.3564","122775"
"5.4216","-75.7032","2588"
"39.6833","-0.3167","180"
"14.9533","120.77","3044"
"40.7683","-73.9802","665233"
"23.6513","-109.9337","7079"
"29.5656","-95.2747","176"
"38.6871","-4.1073","45"
"45.7376","7.3172","541"
"14.7333","102.1667","2443"
"-7.8881","110.3289","49942"
"50.9463","-1.4055","69"
"-33.1444","-59.3292","24187"
"53.7094","37.2919","41204"
"18.6365","81.2583","1334"
"38.7893","-104.8221","75"
"22.1667","114.25","10813"
"52.62","13.438","164"
"53.91","35.0967","30040"
"40.7661","-89.645","3515"
"-10.2445","-36.4699","2648"
"1.5249","103.6874","78016"
"25.0287","121.235","21438"
"55.6553","37.9253","4269"
"45.7644","9.799","99"
"7.2964","79.8715","14368"
"47.0611","9.9378","200"
"38.7559","48.8471","30781"
"46.25","26.75","693"
"51.312","12.3077","16"
"25.8594","-80.2725","2086"
"28.963","-13.5477","210"
"35.0","136.9667","689"
"55.4878","54.8694","326692"
"37.6089","15.1658","39923"
"-6.8364","-43.1361","3390"
"46.3667","17.9167","75"
"20.3545","-102.5649","1770"
"28.1083","118.6347","23044"
"10.2167","-61.55","42"
"51.2683","22.5067","20"
"53.3469","18.432","1406"
"45.4333","9.1167","56"
"34.0767","-118.1802","102"
"6.3106","-10.8047","125"
"28.4333","74.4833","346"
"37.3259","140.301","5814"
"14.7222","120.5383","1412"
"47.6167","19.2","92"
"29.6193","70.8801","25577"
"53.5908","9.4848","23314"
"51.5237","-0.0877","1420"
"8.5","-11.5","3498"
"48.8162","2.3139","800"
"-23.9529","-46.3561","316"
"23.368","112.6857","54"
"-27.9314","-51.8205","60"
"32.5532","-94.7755","607201"
"49.7739","8.8844","18"
"19.3783","-98.1065","507"
"51.4067","0.8577","743"
"37.3857","140.3639","71"
"-21.2501","-49.4025","42"
"57.1378","-2.1663","26"
"49.1243","8.598","82"
"-41.0183","175.5302","260"
"9.9583","-66.0722","25683"
"12.45","102.2333","1640"
"35.7128","139.6764","114"
"26.6","85.4833","1299"
"37.8656","-122.2851","31"
